oma_id	athal_id	AEGTA:	ARALY:	BRADI:	MAIZE:	MEDTR:	ORYSI:	SOLTU:	SORBI:	WHEAT:
OMA409331	AT1G71695	1	1	1	0	0	1	1	1	1
OMA409334	AT2G37450	0	0	0	0	0	0	0	0	0
OMA861720	AT5G14660	1	1	1	1	0	1	1	1	1
OMA811742	AT1G71090	0	1	1	1	1	1	1	1	1
OMA653536	AT2G02320	0	0	0	0	0	0	0	0	1
OMA653531	AT2G02250	0	1	0	0	1	0	1	0	1
OMA501474	AT5G24340	0	1	1	1	1	1	1	1	1
OMA532332	AT1G66852	0	1	0	0	0	0	0	0	0
OMA532333	AT4G13600	0	0	0	0	0	0	0	0	0
OMA532337	AT4G09462	0	0	0	0	1	0	0	0	0
OMA589710	AT5G27945	0	0	0	0	0	0	0	0	0
OMA514959	AT1G61770	0	1	1	1	0	1	1	1	1
OMA455319	AT2G35140	0	1	0	0	0	0	0	0	0
OMA450258	AT5G26805	0	1	0	0	0	0	0	0	0
OMA545173	AT1G51550	0	1	1	1	0	1	1	1	1
OMA564935	ATCG00130	0	1	0	0	0	0	0	1	1
OMA475305	AT4G35180	0	1	0	0	0	0	1	0	0
OMA475304	AT5G49630	0	1	1	1	0	1	1	1	1
OMA842972	AT4G28820	1	1	1	1	0	0	1	0	1
OMA846354	AT4G30620	0	1	0	0	0	0	1	0	1
OMA536502	AT3G07930	0	1	0	0	0	0	0	0	0
OMA536500	AT1G11690	0	1	0	0	0	0	0	0	0
OMA536508	AT2G07739	0	0	0	0	0	0	0	0	0
OMA813623	AT2G19900	1	0	0	0	0	0	1	0	1
OMA742692	AT4G13500	1	1	1	1	0	1	0	1	1
OMA742693	AT2G05310	0	0	0	0	1	0	1	0	1
OMA742696	AT2G26270	1	1	1	1	1	1	1	1	1
OMA742697	AT3G43930	0	1	0	0	0	0	0	0	1
OMA819079	AT3G10570	0	1	0	0	0	0	1	0	1
OMA552797	AT1G63180	1	1	0	0	0	0	0	0	1
OMA794665	AT4G16510	0	1	1	1	1	1	1	1	1
OMA819070	AT1G12740	1	1	1	1	1	1	0	1	1
OMA848621	AT3G22480	1	1	1	1	1	1	1	1	1
OMA459320	AT4G09440	0	0	0	0	0	0	0	0	0
OMA759418	AT1G05730	0	1	0	1	0	0	1	0	1
OMA791740	AT3G49700	1	1	0	0	1	0	1	0	1
OMA791742	AT5G53970	0	1	0	0	1	0	1	0	1
OMA759417	AT2G31725	1	1	1	1	1	1	1	1	1
OMA791744	AT5G36160	1	1	0	0	0	1	0	1	1
OMA791748	AT1G62960	0	1	1	0	1	0	1	0	1
OMA506751	AT1G70860	0	0	0	0	0	0	0	0	0
OMA506750	AT5G44565	0	1	0	0	0	0	0	0	0
OMA506756	AT2G40520	0	0	0	0	1	0	0	0	0
OMA708574	AT5G45700	0	0	0	0	0	0	0	0	0
OMA832368	AT1G14040	0	0	0	0	0	0	0	0	0
OMA832364	AT2G03260	0	0	0	0	0	0	0	0	0
OMA832365	AT2G03250	0	0	0	0	0	0	0	0	0
OMA832367	AT3G29060	0	0	0	0	1	0	1	0	0
OMA471708	AT1G02730	0	1	1	1	0	0	1	1	1
OMA700699	AT5G32440	0	0	0	0	0	0	0	0	1
OMA824826	AT2G02010	0	1	0	0	1	0	0	0	0
OMA686649	AT5G22890	0	0	0	0	0	0	1	0	0
OMA457610	AT2G15000	0	0	0	0	0	0	1	0	1
OMA727639	AT4G30860	0	1	1	1	0	0	0	0	1
OMA727638	AT2G41450	1	0	1	1	1	0	0	1	1
OMA727630	AT4G19191	0	0	0	0	0	0	0	0	0
OMA727633	AT3G47530	0	1	1	0	0	1	0	1	1
OMA727636	AT1G69060	0	1	0	0	0	0	0	0	0
OMA547119	AT5G20520	0	1	1	1	0	1	1	1	1
OMA547111	AT4G19610	1	1	1	0	0	1	1	0	0
OMA627933	AT4G23140	0	0	0	0	0	0	0	0	0
OMA404864	AT1G48480	0	1	0	0	0	0	0	0	0
OMA404860	AT3G12360	1	0	0	1	0	1	1	0	0
OMA467170	AT5G36925	0	1	0	0	0	0	0	0	0
OMA824646	AT5G41850	0	1	1	0	0	1	1	1	1
OMA740239	AT5G20100	0	0	1	1	0	0	0	1	1
OMA740237	AT1G29630	0	1	0	0	1	0	1	0	1
OMA654691	AT2G01220	1	1	1	1	0	1	0	1	1
OMA654694	AT3G27610	0	1	0	0	0	0	0	0	1
OMA654695	AT5G08335	0	1	1	1	0	1	1	1	1
OMA743341	AT2G27120	0	1	0	0	0	0	0	0	1
OMA672783	AT3G49380	0	1	0	0	0	0	0	0	0
OMA672788	AT4G10640	0	1	0	0	0	0	0	0	0
OMA672789	AT5G01160	0	0	0	0	0	0	1	0	0
OMA415895	AT2G31430	0	0	0	0	0	0	0	0	0
OMA415897	AT3G09925	0	1	1	1	1	1	1	1	1
OMA780324	AT3G20580	0	1	0	0	1	0	1	0	1
OMA780326	AT5G49270	0	1	0	0	0	0	0	0	1
OMA780322	AT3G16860	0	1	1	1	0	1	0	1	1
OMA407869	AT5G13460	0	1	0	0	1	0	1	0	0
OMA407862	AT3G52450	1	1	1	1	0	1	1	1	1
OMA407867	AT5G57630	1	1	1	0	1	1	0	0	1
OMA407866	AT1G30090	0	1	1	1	1	1	1	1	1
OMA407864	AT1G05370	0	1	1	1	1	1	1	0	1
OMA406962	AT3G52500	0	1	0	0	0	1	0	0	1
OMA627934	AT1G15160	0	0	0	0	0	0	0	0	1
OMA783004	AT1G22650	0	1	1	1	1	0	1	1	1
OMA783006	AT5G22510	0	1	0	0	0	0	1	0	0
OMA783007	AT1G72000	1	1	0	1	0	1	0	0	1
OMA435935	AT5G54180	0	1	0	0	1	0	1	0	0
OMA435936	AT4G14605	0	1	1	1	1	1	1	0	1
OMA435930	AT1G78930	0	1	1	1	0	1	1	1	1
OMA435931	AT3G60400	0	1	1	1	0	1	1	1	1
OMA752975	AT4G37490	0	1	0	0	0	0	0	0	1
OMA537139	AT3G23470	0	0	0	0	0	0	0	0	0
OMA537138	AT2G30920	1	1	1	1	1	1	0	1	1
OMA474678	AT4G00670	0	0	0	0	0	0	0	0	0
OMA474672	AT1G63295	0	1	0	0	0	0	0	0	0
OMA475784	AT2G01913	0	1	0	0	0	0	0	0	0
OMA572204	AT2G02680	0	0	0	0	0	0	0	0	0
OMA865543	AT3G09630	0	1	0	0	0	0	0	0	1
OMA572209	AT5G52230	0	1	0	0	0	0	0	0	0
OMA567573	AT5G20635	0	0	0	0	0	0	0	0	0
OMA453691	AT3G21080	0	0	0	0	0	0	0	0	0
OMA562059	AT3G22310	1	0	1	1	0	0	0	0	1
OMA562050	AT5G21326	0	1	0	0	0	1	0	1	1
OMA562053	AT2G04070	0	1	0	0	0	0	0	0	1
OMA562055	AT1G33350	0	1	1	1	1	0	1	1	1
OMA562056	AT1G53190	0	1	0	0	1	0	1	0	0
OMA562057	AT5G16640	0	1	0	0	1	0	0	0	0
OMA765532	AT1G02813	1	0	0	0	0	0	0	0	1
OMA576486	AT5G12940	0	1	0	0	0	0	0	0	0
OMA469641	AT4G28910	0	1	0	0	0	0	1	0	0
OMA779421	AT2G21280	1	1	1	1	1	1	1	1	1
OMA521582	AT1G48745	0	1	0	0	0	0	0	0	0
OMA521581	AT1G21940	0	1	0	0	0	0	0	0	0
OMA521580	AT2G33010	0	1	0	0	0	0	0	0	0
OMA828759	AT5G23710	0	1	1	1	0	0	1	1	1
OMA765475	AT3G23690	0	1	0	0	0	0	0	0	0
OMA765477	AT2G24800	1	1	1	1	1	1	0	1	1
OMA765478	AT4G31760	0	1	0	0	0	0	0	0	0
OMA723855	AT5G38070	0	0	0	0	0	1	0	0	1
OMA723857	AT2G01275	0	0	1	1	1	0	1	1	1
OMA723853	AT2G44870	0	1	1	1	0	1	0	1	1
OMA690409	AT4G35200	0	0	0	0	0	0	0	0	1
OMA638892	AT1G08065	1	1	0	0	0	0	0	0	1
OMA638890	AT2G28210	0	1	0	0	0	0	1	0	1
OMA721379	AT4G11060	0	1	0	0	0	0	1	0	1
OMA721372	AT4G18335	0	1	0	0	1	0	0	0	0
OMA489367	AT3G45160	0	1	0	0	0	0	0	0	0
OMA784112	AT2G37620	0	1	0	0	0	1	0	0	1
OMA541613	AT1G21280	0	0	0	0	0	0	0	0	1
OMA841569	AT1G29590	0	0	0	0	0	0	0	0	0
OMA841561	AT1G29550	0	1	0	0	0	0	0	0	0
OMA468414	AT1G04650	1	1	1	1	0	1	0	1	1
OMA468410	AT1G04210	1	1	0	0	0	1	1	1	1
OMA468419	AT3G22780	0	1	0	0	0	0	0	0	0
OMA846404	AT5G47040	0	1	1	1	1	1	1	1	1
OMA573747	AT4G13560	0	1	0	0	1	0	1	0	1
OMA573744	AT2G18420	0	1	0	0	1	0	0	0	0
OMA828823	AT3G24320	1	1	1	1	1	1	0	1	1
OMA407747	AT5G65510	0	1	0	0	0	0	0	0	0
OMA459981	AT5G28180	0	1	0	0	0	0	0	0	0
OMA459984	AT2G45940	0	1	0	0	0	0	0	0	0
OMA575968	AT1G30600	0	1	0	0	0	0	0	0	0
OMA488759	AT1G80850	0	1	0	0	0	0	0	0	0
OMA548581	AT5G05970	0	1	1	1	1	1	1	1	1
OMA516711	AT5G15750	1	1	1	1	1	1	1	1	1
OMA417427	AT5G43250	0	1	0	0	1	0	1	0	0
OMA417425	AT5G49450	0	1	0	0	0	0	0	0	0
OMA417423	AT4G12880	0	1	0	0	1	0	0	0	1
OMA566142	AT3G05160	0	0	0	0	0	0	1	0	0
OMA770573	AT2G24720	1	1	0	0	0	0	0	1	1
OMA712588	AT2G02730	1	1	0	0	0	1	0	1	1
OMA547777	AT1G14400	0	1	1	1	0	1	1	1	1
OMA773378	AT1G64610	0	1	0	0	0	0	0	0	0
OMA859601	AT3G56340	1	1	1	1	0	1	1	1	1
OMA859602	AT2G40510	0	1	0	1	0	1	1	0	1
OMA859603	AT2G40590	1	1	0	0	0	0	1	0	1
OMA422203	AT1G31150	0	0	0	0	0	0	0	0	0
OMA728837	AT5G50970	1	1	1	1	1	1	1	0	1
OMA833538	AT5G53070	1	1	1	1	1	1	0	1	1
OMA833536	AT3G44890	1	1	1	0	1	1	1	1	1
OMA812303	AT4G32150	0	1	0	0	0	0	0	0	1
OMA627359	AT5G46190	0	1	1	1	0	0	1	0	1
OMA627351	AT5G59200	0	1	0	0	0	0	1	0	0
OMA674419	AT1G04040	0	1	0	0	0	0	0	0	0
OMA700463	AT3G05830	0	1	0	0	0	1	0	0	0
OMA700466	AT4G03965	0	1	0	0	0	0	1	0	0
OMA703348	AT5G03840	1	1	0	1	0	0	0	0	1
OMA703343	AT2G27550	0	0	1	1	0	1	1	1	1
OMA703341	AT1G18100	1	1	0	1	1	1	1	1	1
OMA703340	AT4G20370	1	0	1	1	1	1	1	1	1
OMA641428	AT1G08190	1	1	1	1	0	1	0	1	1
OMA480737	AT4G11560	0	1	1	1	1	1	1	1	1
OMA803898	AT3G07860	0	1	1	0	1	1	0	1	1
OMA803893	AT3G06310	0	1	0	0	0	0	1	0	0
OMA754069	AT1G35780	0	1	1	0	0	0	0	0	0
OMA818971	AT1G11600	0	1	1	1	1	1	1	1	1
OMA818970	AT5G52400	0	1	0	1	1	1	1	1	1
OMA415891	AT3G05440	0	1	0	0	0	0	0	0	0
OMA415405	AT3G47480	0	1	0	0	0	0	0	0	0
OMA410921	AT2G32870	0	1	0	0	0	0	0	0	0
OMA818257	AT3G13530	0	1	1	1	0	1	0	1	1
OMA546878	AT3G11630	1	1	1	0	1	0	1	0	1
OMA529733	AT4G17640	0	1	0	0	0	0	1	0	1
OMA545750	AT3G62690	0	1	0	0	0	0	0	0	1
OMA545751	AT2G47560	0	1	0	0	0	0	0	0	0
OMA858986	AT3G22320	0	1	1	1	0	1	1	1	1
OMA712810	AT1G51080	0	1	0	0	0	0	0	0	0
OMA757828	AT2G44730	0	0	1	1	0	1	1	1	1
OMA757820	AT3G49750	1	1	1	1	1	1	1	1	1
OMA757827	AT5G08720	1	1	1	1	1	1	1	1	1
OMA757825	AT1G11430	0	1	0	0	0	0	1	0	0
OMA757824	AT3G27750	0	1	1	1	1	1	1	1	1
OMA489762	AT1G05900	0	1	0	0	1	0	1	0	0
OMA549453	AT5G46840	1	1	1	1	1	1	1	1	1
OMA863558	AT1G79870	0	1	1	1	1	1	0	1	1
OMA863556	AT4G34200	0	1	1	0	0	1	1	1	1
OMA411990	AT3G21920	0	1	0	0	0	0	0	0	0
OMA478820	AT1G11620	0	0	0	0	0	0	0	0	0
OMA579104	AT2G14080	0	0	0	0	0	0	0	0	0
OMA579105	AT4G01930	0	0	0	0	0	0	0	0	0
OMA579108	AT4G23320	0	0	0	0	0	1	0	0	0
OMA626851	AT1G22260	1	0	0	0	0	0	0	1	1
OMA721258	AT2G24450	1	1	0	1	0	1	1	1	1
OMA688251	AT2G28790	0	1	1	0	0	1	1	1	1
OMA865923	AT3G12780	1	1	0	0	0	0	0	0	0
OMA447787	AT3G21055	0	0	0	0	1	0	1	0	1
OMA552579	AT5G49400	0	0	1	0	1	1	0	1	1
OMA552575	AT4G23820	0	1	0	1	0	1	1	1	1
OMA546741	AT3G52770	0	1	0	0	0	0	0	0	0
OMA454682	AT5G12990	0	1	0	0	0	0	0	0	0
OMA454684	AT2G31083	0	1	0	0	0	0	0	0	0
OMA520407	AT3G12910	0	1	0	0	0	0	0	0	0
OMA563829	AT2G15880	0	1	0	0	0	0	1	0	0
OMA516399	AT2G18245	0	0	1	1	0	0	1	1	1
OMA821412	AT5G25130	0	0	0	0	0	0	0	0	0
OMA783005	AT3G06500	0	1	0	1	0	0	0	1	1
OMA487802	AT5G24275	0	1	0	0	0	0	0	0	0
OMA807908	AT3G20770	0	1	0	0	0	0	1	0	0
OMA725737	AT1G52800	0	0	0	0	0	0	1	0	0
OMA707253	AT3G13600	0	0	0	0	0	0	0	0	1
OMA725730	AT4G23120	0	1	0	0	0	0	0	0	0
OMA405054	AT4G10440	1	1	1	1	0	1	0	1	1
OMA405050	AT1G02580	0	1	0	0	0	0	0	0	0
OMA850492	AT5G23600	1	0	0	0	0	0	0	0	1
OMA636221	AT5G16070	1	1	0	0	0	0	1	0	1
OMA636220	AT3G13860	1	1	1	1	1	1	1	1	1
OMA841881	AT2G32230	0	1	1	0	1	1	1	1	1
OMA547373	AT1G60200	1	1	1	1	1	1	1	1	1
OMA547378	AT3G18480	1	1	1	1	1	1	0	1	1
OMA457435	AT5G54145	0	1	0	0	0	0	0	0	0
OMA759090	AT4G21780	0	1	0	1	0	1	0	1	0
OMA806027	AT1G49340	0	1	1	1	1	1	0	1	1
OMA447422	AT1G52950	0	0	0	0	0	0	0	0	0
OMA653621	AT1G22160	0	1	0	0	0	0	1	1	0
OMA407161	AT4G34500	0	1	1	1	1	1	0	1	1
OMA404605	AT4G09430	0	0	0	0	0	0	0	0	0
OMA404601	AT5G22355	0	0	0	0	0	0	0	0	0
OMA404608	AT5G44690	0	1	0	0	0	0	0	0	0
OMA563139	AT3G28690	0	1	0	0	0	0	0	0	0
OMA563132	AT2G23900	1	0	0	1	0	0	0	1	0
OMA776707	AT1G03330	0	1	1	1	1	1	1	1	1
OMA831485	AT3G48730	1	1	0	0	0	0	0	0	1
OMA396226	AT1G12665	0	1	0	0	0	0	0	0	0
OMA865920	AT1G56190	0	0	1	1	1	0	1	1	1
OMA409674	AT1G78110	0	0	1	1	0	1	1	1	1
OMA719058	AT1G13890	0	1	1	1	1	0	0	1	1
OMA861246	AT1G73990	1	1	1	1	1	1	0	1	1
OMA761427	AT3G44260	0	1	0	0	1	0	1	0	0
OMA406156	AT5G10510	0	1	0	0	0	0	0	0	0
OMA476404	AT3G43440	0	1	0	0	0	0	0	0	0
OMA558254	AT5G67600	0	1	0	0	0	0	0	0	0
OMA558250	AT5G41700	0	1	0	1	1	0	1	0	1
OMA583847	AT1G75310	0	1	0	0	0	0	0	0	0
OMA450511	AT2G37120	0	1	0	0	0	0	0	0	0
OMA450518	AT3G05935	0	1	0	0	0	0	0	0	0
OMA554461	AT5G19010	0	1	0	0	1	0	1	1	1
OMA838646	AT2G31170	0	1	1	1	1	1	1	1	1
OMA466287	ATMG00940	0	1	0	0	0	0	0	0	0
OMA466284	AT2G33090	0	1	0	0	0	0	0	0	0
OMA466285	AT1G31400	0	1	0	0	0	0	0	0	0
OMA466282	AT2G07772	0	1	0	0	0	0	0	0	0
OMA466283	AT1G72800	0	1	0	0	0	0	0	0	0
OMA466280	AT1G29179	0	1	0	0	0	0	0	0	0
OMA466281	AT1G44010	0	1	0	0	0	0	0	0	0
OMA466289	AT1G29600	0	1	0	0	0	0	0	0	0
OMA554467	AT4G11160	1	1	0	0	0	0	0	0	1
OMA732793	AT3G60540	0	0	0	1	0	0	0	0	1
OMA490269	AT4G10320	0	1	0	1	0	0	0	0	1
OMA490266	AT1G27160	0	0	0	0	0	0	0	0	0
OMA850020	AT2G14750	0	1	0	0	0	1	0	0	0
OMA408061	AT3G11840	0	1	0	0	0	0	0	0	0
OMA408066	AT4G01550	0	0	0	0	0	0	0	0	0
OMA408064	AT5G37490	0	1	0	0	0	0	0	0	0
OMA408065	AT1G73140	0	1	0	0	0	0	0	0	0
OMA567578	AT5G54900	0	1	0	0	0	0	0	0	0
OMA531205	AT5G52340	0	1	0	0	0	0	1	0	0
OMA721397	AT1G17110	1	1	1	1	1	1	0	1	1
OMA721393	AT4G25290	1	1	1	1	0	1	0	1	1
OMA430104	AT1G01150	0	1	0	0	0	0	0	0	0
OMA477653	AT1G76250	0	1	0	0	0	1	1	0	0
OMA473891	AT4G28190	0	1	1	1	1	1	1	1	1
OMA473890	AT4G27470	0	1	0	0	0	0	0	0	0
OMA473892	AT2G20825	0	1	0	0	0	1	0	0	0
OMA862076	AT5G55856	0	1	0	0	0	0	0	0	0
OMA467121	AT5G48420	0	1	0	0	0	0	0	0	0
OMA797478	AT1G63770	0	1	1	0	0	1	0	1	1
OMA467127	AT5G50345	0	1	0	0	0	0	0	0	0
OMA453692	AT2G42065	0	0	0	0	0	0	0	0	0
OMA752356	AT1G18730	0	1	0	0	0	0	0	1	1
OMA706946	AT1G67025	0	1	1	0	0	0	0	0	1
OMA798229	AT2G21250	1	1	1	1	1	1	1	1	1
OMA504904	AT2G07732	0	0	0	0	0	0	0	1	0
OMA455762	AT1G24210	0	1	0	0	0	0	0	0	0
OMA455760	AT2G43535	0	1	0	0	0	0	0	0	0
OMA455769	AT2G43550	0	1	0	0	0	0	0	0	0
OMA773045	AT3G25120	1	1	1	1	0	0	1	1	1
OMA554331	AT1G33970	0	0	0	1	0	0	0	0	1
OMA865467	AT3G52750	0	1	1	1	0	1	0	1	1
OMA865465	AT5G55280	0	0	1	1	1	0	1	1	1
OMA719517	AT3G27470	0	1	0	0	0	0	0	0	0
OMA635414	AT5G64870	0	1	0	0	1	0	0	0	1
OMA393162	AT2G04230	0	0	0	0	0	0	0	0	0
OMA393163	AT2G26030	0	1	0	0	0	0	0	0	0
OMA778577	AT1G27290	0	1	1	1	1	0	1	0	0
OMA778574	AT1G49870	0	1	1	1	0	0	0	1	1
OMA828173	AT3G05870	0	1	0	0	1	1	0	0	1
OMA696452	AT1G34260	1	1	1	1	0	1	1	1	1
OMA752361	AT1G01700	0	0	0	0	0	0	0	0	1
OMA717025	AT5G09730	1	1	0	0	0	0	0	0	0
OMA564340	AT1G04600	0	1	0	0	0	0	0	0	0
OMA479311	AT3G17620	0	1	0	0	0	0	0	0	0
OMA440210	AT1G65760	0	0	0	0	0	0	0	0	0
OMA440212	AT4G12382	0	0	0	0	0	0	0	0	0
OMA494441	AT5G25030	1	1	1	0	0	0	0	0	1
OMA494445	AT1G55803	0	0	0	0	0	0	0	0	1
OMA494444	AT5G56060	0	0	0	0	0	0	0	0	1
OMA807583	AT4G34970	0	1	0	1	0	0	0	0	1
OMA807584	AT4G25590	0	1	0	0	1	0	0	0	1
OMA807585	AT3G46010	0	0	0	0	1	0	1	0	0
OMA846759	AT3G62310	1	1	1	1	1	1	1	0	1
OMA468076	AT5G08010	0	1	0	1	0	0	0	0	1
OMA468075	AT5G07380	0	1	1	1	0	1	0	1	1
OMA468078	AT5G23690	0	1	1	1	1	1	1	1	1
OMA752360	AT4G00460	1	1	1	1	0	1	1	0	1
OMA497363	AT1G26760	0	0	1	1	1	1	1	1	1
OMA864676	AT1G63810	1	1	1	1	1	1	0	1	1
OMA749986	AT1G79160	0	1	0	0	0	1	1	1	1
OMA388330	AT2G40710	1	0	0	0	0	0	0	0	0
OMA409347	AT5G63720	0	0	0	0	0	0	0	0	0
OMA826638	AT2G34090	0	1	1	1	1	1	0	1	1
OMA794471	AT5G45280	0	1	0	0	0	0	0	0	1
OMA794470	AT3G09405	1	1	0	0	0	1	0	0	1
OMA394394	AT4G04775	0	0	0	0	0	0	0	0	0
OMA786295	AT5G59450	0	1	0	1	0	0	1	0	0
OMA786290	AT1G55480	1	1	1	1	1	1	1	1	1
OMA704440	AT1G53870	1	0	1	0	0	1	0	0	1
OMA704442	AT1G53875	0	0	0	0	0	0	1	0	0
OMA554982	AT5G51060	0	1	0	0	1	0	1	0	0
OMA407569	AT1G01970	1	1	1	1	1	1	1	1	1
OMA781922	AT1G17420	1	1	0	1	0	0	0	0	1
OMA766466	AT2G04630	0	1	0	0	0	0	0	1	0
OMA766463	AT5G51940	1	1	1	1	1	1	0	0	1
OMA484145	AT3G59660	1	1	1	1	1	1	0	1	1
OMA484140	AT4G14180	0	1	1	1	1	0	0	1	1
OMA484143	AT5G03800	1	1	1	1	0	1	1	1	1
OMA659032	AT1G72960	0	0	0	0	0	0	0	0	0
OMA857615	AT3G28460	0	1	0	0	1	0	0	0	1
OMA547953	AT4G33460	0	1	1	1	1	1	1	1	1
OMA424260	AT4G12210	0	0	0	0	0	0	0	0	0
OMA725741	AT1G15540	0	0	0	0	0	0	0	0	0
OMA818335	AT5G20140	0	1	1	0	1	1	1	1	1
OMA818334	AT1G17100	0	1	0	0	0	0	1	0	1
OMA834436	AT1G78960	0	1	0	0	1	0	1	0	0
OMA834438	AT1G66960	0	1	0	0	0	0	0	0	0
OMA727785	AT2G34140	0	1	0	0	0	0	0	0	0
OMA727784	AT1G29160	0	0	0	0	0	0	0	0	0
OMA475608	AT1G74770	0	1	0	0	1	0	1	0	0
OMA524916	AT5G04950	0	1	1	1	0	0	0	0	1
OMA524915	AT5G56080	1	0	0	1	0	1	0	0	1
OMA524914	AT1G09240	1	1	0	1	0	1	0	0	1
OMA705369	AT1G09935	0	1	0	0	0	0	0	0	0
OMA705362	AT5G64460	0	1	0	0	1	0	0	0	1
OMA705365	AT2G17280	0	1	0	0	0	0	0	0	1
OMA454753	AT4G08555	0	1	0	0	0	0	0	0	0
OMA480864	AT1G14130	0	1	1	0	1	1	1	0	0
OMA627172	AT2G41080	1	1	1	1	0	1	1	1	1
OMA627178	AT3G45430	0	0	0	0	0	0	0	0	0
OMA414438	AT1G61105	0	0	0	1	1	0	0	0	1
OMA741587	AT5G23100	0	0	1	1	0	0	0	0	1
OMA741582	AT5G06990	0	1	1	1	1	1	0	1	1
OMA754009	AT1G34220	1	1	0	0	0	0	0	0	0
OMA571983	AT5G45450	0	0	0	0	0	0	0	0	0
OMA571981	AT2G42000	0	0	0	0	0	0	0	0	1
OMA467231	AT2G23520	0	1	0	0	0	0	0	0	1
OMA467234	AT4G36550	0	0	0	1	0	1	1	1	1
OMA691227	AT1G22170	1	1	1	1	1	0	1	0	1
OMA691228	AT3G50520	0	1	1	1	1	1	1	1	1
OMA723972	AT5G49180	0	1	0	0	0	0	0	0	0
OMA458613	AT4G16400	0	1	0	0	0	0	0	0	0
OMA771273	AT2G46225	0	0	0	0	0	0	0	0	0
OMA583127	AT4G15160	0	0	0	0	0	0	0	0	0
OMA473419	AT3G05545	0	1	0	0	0	0	0	0	0
OMA846419	AT3G05790	0	1	0	0	0	0	0	0	0
OMA485248	AT3G16290	0	1	0	0	1	0	1	0	0
OMA452007	AT5G54585	0	1	0	0	0	0	0	0	0
OMA452000	AT5G04470	0	1	0	0	0	0	0	0	0
OMA480541	AT3G50630	0	1	0	0	0	0	0	0	0
OMA480543	AT3G06035	0	1	1	1	1	1	0	1	1
OMA706776	AT2G19390	0	1	0	0	0	0	0	0	1
OMA706772	AT5G22450	0	0	0	1	1	0	0	0	1
OMA455365	AT1G55865	0	0	0	0	0	0	0	0	0
OMA415629	AT5G40680	0	0	0	0	0	0	0	0	0
OMA836154	AT1G66580	1	1	0	1	0	1	1	1	1
OMA808691	AT2G21600	0	1	0	0	0	0	0	0	0
OMA465233	AT1G27240	0	1	0	0	0	0	0	0	0
OMA393562	AT5G56452	0	1	0	0	0	0	0	0	0
OMA774147	AT1G31460	0	1	1	1	1	1	1	1	0
OMA465702	AT5G09976	0	0	0	0	0	0	0	0	0
OMA466422	AT1G64360	0	1	0	0	0	0	0	0	0
OMA466423	AT1G69828	0	1	0	0	0	0	0	0	0
OMA466426	AT3G02242	0	1	0	0	0	0	0	0	0
OMA466427	AT4G11653	0	1	0	0	0	0	0	0	0
OMA466424	AT3G24225	0	1	0	0	0	0	0	0	0
OMA466425	AT2G32835	0	1	0	0	0	0	0	0	0
OMA466428	AT1G68905	0	1	0	0	0	0	0	0	0
OMA466429	AT2G25125	0	1	0	0	0	0	0	0	0
OMA732974	AT3G27310	1	0	1	1	1	1	1	1	1
OMA736123	AT5G20500	0	1	1	1	0	1	1	1	1
OMA736122	AT5G40370	0	1	1	0	0	0	1	0	0
OMA469648	AT4G26170	0	1	0	0	0	0	0	0	0
OMA459445	AT5G46000	0	1	0	0	0	0	0	0	0
OMA747527	AT5G65490	0	1	1	1	0	0	1	1	1
OMA418809	AT4G22610	0	1	0	0	0	0	0	0	0
OMA418805	AT2G45250	0	1	0	0	0	0	0	0	0
OMA863073	AT2G18710	0	1	1	0	0	0	1	1	1
OMA723717	AT3G27210	0	1	0	1	1	0	1	0	1
OMA863074	AT2G34250	1	1	1	1	1	1	1	1	1
OMA723715	AT2G31650	0	1	1	1	1	1	0	1	1
OMA723712	AT5G44150	0	1	0	0	0	0	1	0	1
OMA723713	AT3G47890	0	1	0	1	0	0	1	0	1
OMA416095	AT5G50040	0	1	0	0	0	0	0	0	0
OMA416097	AT5G65050	0	1	0	0	0	0	0	0	0
OMA411489	AT3G10880	0	1	0	0	0	0	0	0	0
OMA472913	AT3G07440	0	0	0	0	0	0	0	0	1
OMA472912	AT3G46890	0	1	0	0	0	0	0	0	0
OMA472910	AT5G21920	0	0	0	0	0	0	0	0	0
OMA579325	AT4G22505	0	0	0	0	0	0	0	0	0
OMA406081	AT1G16680	0	0	0	1	0	0	0	0	1
OMA406087	AT1G73400	1	1	1	1	0	1	1	1	1
OMA406085	AT4G31070	0	1	0	0	1	0	1	0	0
OMA468911	AT5G46170	0	1	1	1	0	1	0	1	1
OMA468912	AT4G18380	0	1	1	1	0	0	1	1	1
OMA468919	AT1G78100	0	1	0	0	0	0	1	0	0
OMA799760	AT3G42790	0	1	0	0	0	0	1	0	0
OMA774982	AT1G13290	0	1	0	0	0	0	0	0	0
OMA774989	AT5G11600	0	0	0	1	0	0	0	0	1
OMA842019	AT1G76800	0	1	0	0	0	0	0	0	1
OMA737140	AT1G62350	0	1	1	1	1	1	1	0	1
OMA737141	AT4G38960	1	0	0	1	1	1	0	0	1
OMA479576	AT1G30925	0	1	0	0	0	0	0	0	0
OMA408350	AT1G54200	0	1	1	1	0	1	0	0	1
OMA762269	AT1G47750	0	1	0	0	0	1	1	0	1
OMA830901	AT3G06200	0	0	1	1	0	1	0	1	1
OMA405230	AT2G02750	1	1	1	0	1	0	1	0	1
OMA844342	AT3G08010	0	1	1	1	1	1	1	1	1
OMA673387	AT3G54810	0	0	0	1	0	0	1	0	0
